


2019-08-19 09:16:30
EENHEID Lnight
GRONDINVLOED JA
TELLINGEN
DEMPING-LANDING   0.00
DEMPING-START   0.00
MINDBA  20.00
TIJDSTAP   2.00
X-ONDER     84000
X-BOVEN    155000
X-STAP       250
NX   285
Y-ONDER    450000
Y-BOVEN    526000
Y-STAP       250
NY   305
NVLB     31244
NEFF         0
NLOS         0
NWEG         0
 1.419100E+01 1.407542E+01 1.398749E+01 1.390923E+01 1.383611E+01 1.376837E+01 1.370602E+01 1.364905E+01 1.359636E+01 1.354783E+01
 1.350346E+01 1.346285E+01 1.342576E+01 1.339149E+01 1.336031E+01 1.333118E+01 1.330350E+01 1.327750E+01 1.325231E+01 1.322822E+01
 1.320496E+01 1.318187E+01 1.315870E+01 1.313507E+01 1.311172E+01 1.308824E+01 1.306475E+01 1.304123E+01 1.301785E+01 1.299429E+01
 1.297089E+01 1.294790E+01 1.292509E+01 1.290470E+01 1.288691E+01 1.287216E+01 1.285724E+01 1.284324E+01 1.282934E+01 1.281627E+01
 1.280345E+01 1.279091E+01 1.282457E+01 1.285326E+01 1.287399E+01
 1.440959E+01 1.448797E+01 1.456291E+01 1.463577E+01 1.470854E+01 1.478341E+01 1.486072E+01 1.494279E+01 1.502981E+01 1.512436E+01
 1.522878E+01 1.534482E+01 1.547188E+01 1.560948E+01 1.575903E+01 1.592138E+01 1.609646E+01 1.628304E+01 1.648068E+01 1.668891E+01
 1.690736E+01 1.713486E+01 1.737166E+01 1.761784E+01 1.787281E+01 1.813657E+01 1.840918E+01 1.869029E+01 1.897935E+01 1.927571E+01
 1.957862E+01 1.988771E+01 2.020272E+01 2.052461E+01 2.085340E+01 2.118846E+01 2.152893E+01 2.187354E+01 2.222111E+01 2.256984E+01
 2.291809E+01 2.326407E+01 2.360627E+01 2.394376E+01 2.427601E+01 2.460320E+01 2.492560E+01 2.524275E+01 2.555368E+01 2.585682E+01
 2.615024E+01 2.643173E+01 2.670022E+01 2.695314E+01 2.718911E+01 2.740740E+01 2.760758E+01 2.778951E+01 2.795335E+01 2.809937E+01
 2.822837E+01 2.834111E+01 2.843829E+01 2.852078E+01 2.858955E+01 2.864563E+01 2.869010E+01 2.872409E+01 2.874878E+01 2.876531E+01
 2.877478E+01 2.877813E+01 2.877629E+01 2.877005E+01 2.876012E+01 2.874721E+01 2.873195E+01 2.871482E+01 2.869622E+01 2.867646E+01
 2.865591E+01 2.863476E+01 2.861325E+01 2.859150E+01 2.856964E+01 2.854771E+01 2.852580E+01 2.850391E+01 2.848208E+01 2.846028E+01
 2.843846E+01 2.841660E+01 2.839468E+01 2.837263E+01 2.835038E+01 2.832793E+01 2.830526E+01 2.828230E+01 2.825900E+01 2.823535E+01
 2.821140E+01 2.818711E+01 2.816239E+01 2.813740E+01 2.811215E+01 2.808667E+01 2.806091E+01 2.803491E+01 2.800867E+01 2.798209E+01
 2.795499E+01 2.792723E+01 2.789873E+01 2.786957E+01 2.783976E+01 2.780929E+01 2.777806E+01 2.774595E+01 2.771285E+01 2.767858E+01
 2.764290E+01 2.760575E+01 2.756693E+01 2.752625E+01 2.748345E+01 2.743835E+01 2.739075E+01 2.734050E+01 2.728748E+01 2.723161E+01
 2.717294E+01 2.711149E+01 2.704751E+01 2.698155E+01 2.691349E+01 2.684301E+01 2.677012E+01 2.669468E+01 2.661693E+01 2.653708E+01
 2.645508E+01 2.637102E+01 2.628471E+01 2.619604E+01 2.610508E+01 2.601183E+01 2.591632E+01 2.581859E+01 2.571839E+01 2.561573E+01
 2.551070E+01 2.540318E+01 2.529281E+01 2.517901E+01 2.506116E+01 2.494023E+01 2.481662E+01 2.469038E+01 2.456121E+01 2.442868E+01
 2.429228E+01 2.415147E+01 2.400527E+01 2.385315E+01 2.369440E+01 2.352830E+01 2.335424E+01 2.317173E+01 2.298073E+01 2.278119E+01
 2.257317E+01 2.235720E+01 2.213399E+01 2.190423E+01 2.166856E+01 2.142760E+01 2.118171E+01 2.093180E+01 2.067884E+01 2.042391E+01
 2.018075E+01 1.993998E+01 1.970189E+01 1.946819E+01 1.924073E+01 1.902095E+01 1.881053E+01 1.861045E+01 1.842184E+01 1.824539E+01
 1.808137E+01 1.793000E+01 1.779137E+01 1.766544E+01 1.755202E+01 1.745067E+01 1.736092E+01 1.728202E+01 1.721249E+01 1.715034E+01
 1.710409E+01 1.706661E+01 1.703349E+01 1.700377E+01 1.697673E+01 1.695153E+01 1.692752E+01 1.691023E+01 1.690008E+01 1.688854E+01
 1.687590E+01 1.686237E+01 1.684735E+01 1.683048E+01 1.681024E+01 1.678715E+01 1.676022E+01 1.673000E+01 1.669573E+01 1.665661E+01
 1.661175E+01 1.656109E+01 1.650466E+01 1.644151E+01 1.637065E+01 1.629174E+01 1.620368E+01 1.610642E+01 1.600004E+01 1.588447E+01
 1.575998E+01 1.562697E+01 1.549298E+01 1.535741E+01 1.521762E+01 1.508206E+01 1.494590E+01 1.481092E+01 1.467759E+01 1.454699E+01
 1.442084E+01 1.430002E+01 1.420275E+01 1.411875E+01 1.404003E+01 1.396700E+01 1.389965E+01 1.383663E+01 1.377884E+01 1.372562E+01
 1.367716E+01 1.363266E+01 1.359220E+01 1.355498E+01 1.352043E+01 1.348862E+01 1.345868E+01 1.343062E+01 1.340457E+01 1.338016E+01
 1.335612E+01 1.333232E+01 1.330924E+01 1.328671E+01 1.326414E+01 1.324147E+01 1.321912E+01 1.319633E+01 1.317338E+01 1.315015E+01
 1.312695E+01 1.310467E+01 1.308407E+01 1.306501E+01 1.304543E+01 1.302704E+01 1.301000E+01 1.299400E+01 1.297883E+01 1.296340E+01
 1.294762E+01 1.294718E+01 1.297564E+01 1.299727E+01 1.301177E+01
