          x[m]          y[m]          z[m]      SEL[dBA]    LAmax[dBA]   EPNL[EPNdB]  PNLTM[TPNdB]
      12125.00       -875.00          0.00         66.50         57.71         66.69         68.36
      12125.00       -750.00          0.00         67.07         58.41         67.37         69.18
      12125.00       -625.00          0.00         67.57         59.03         67.96         69.91
      12125.00       -500.00          0.00         67.99         59.56         68.47         70.55
      12125.00       -375.00          0.00         68.29         59.93         68.80         70.94
      12125.00       -250.00          0.00         68.49         60.20         69.02         71.22
      12125.00       -125.00          0.00         68.62         60.36         69.16         71.38
      12125.00          0.00          0.00         68.66         60.41         69.21         71.44
      12125.00        125.00          0.00         68.62         60.36         69.16         71.38
      12125.00        250.00          0.00         68.49         60.20         69.02         71.22
      12125.00        375.00          0.00         68.29         59.93         68.80         70.94
      12125.00        500.00          0.00         67.99         59.56         68.47         70.55
      12125.00        625.00          0.00         67.57         59.03         67.96         69.91
      12125.00        750.00          0.00         67.07         58.41         67.37         69.18
      12125.00        875.00          0.00         66.50         57.71         66.69         68.36
      12125.00       1000.00          0.00         65.87         56.93         65.95         67.45
      12125.00       1125.00          0.00         65.19         56.07         65.17         66.46
      12125.00       1250.00          0.00         64.51         55.20         64.37         65.47
      12125.00       1375.00          0.00         63.83         54.34         63.58         64.48
      12125.00       1500.00          0.00         63.16         53.49         62.79         63.50
      12125.00       1625.00          0.00         62.47         52.62         61.96         62.52
      12125.00       1750.00          0.00         61.76         51.73         61.10         61.55
      12125.00       1875.00          0.00         61.07         50.86         60.27         60.60
      12125.00       2000.00          0.00         60.40         50.02         59.45         59.68
      12125.00       2125.00          0.00         59.75         49.21         58.67         58.79
      12125.00       2250.00          0.00         59.11         48.42         57.90         57.92
      12125.00       2375.00          0.00         58.50         47.65         57.16         57.08
      12125.00       2500.00          0.00         57.90         46.91         56.44         56.26
      12125.00       2625.00          0.00         57.31         46.18         55.74         55.47
      12125.00       2750.00          0.00         56.75         45.48         55.06         54.70
      12125.00       2875.00          0.00         56.17         44.79         54.34         53.91
      12125.00       3000.00          0.00         55.58         44.08         53.56         53.03
      12250.00      -3000.00          0.00         55.56         44.08         53.57         53.03
      12250.00      -2875.00          0.00         56.16         44.79         54.35         53.91
      12250.00      -2750.00          0.00         56.74         45.48         55.06         54.70
      12250.00      -2625.00          0.00         57.31         46.18         55.74         55.47
      12250.00      -2500.00          0.00         57.89         46.91         56.44         56.26
      12250.00      -2375.00          0.00         58.49         47.65         57.16         57.08
      12250.00      -2250.00          0.00         59.11         48.42         57.90         57.92
      12250.00      -2125.00          0.00         59.74         49.21         58.67         58.78
      12250.00      -2000.00          0.00         60.39         50.02         59.45         59.68
      12250.00      -1875.00          0.00         61.07         50.86         60.27         60.60
      12250.00      -1750.00          0.00         61.76         51.73         61.10         61.55
      12250.00      -1625.00          0.00         62.46         52.61         61.96         62.52
      12250.00      -1500.00          0.00         63.16         53.49         62.78         63.50
      12250.00      -1375.00          0.00         63.83         54.34         63.58         64.47
      12250.00      -1250.00          0.00         64.51         55.20         64.37         65.46
      12250.00      -1125.00          0.00         65.19         56.07         65.16         66.46
      12250.00      -1000.00          0.00         65.86         56.92         65.95         67.44
      12250.00       -875.00          0.00         66.49         57.71         66.68         68.36
      12250.00       -750.00          0.00         67.06         58.40         67.35         69.17
      12250.00       -625.00          0.00         67.57         59.02         67.96         69.91
      12250.00       -500.00          0.00         68.00         59.55         68.48         70.54
      12250.00       -375.00          0.00         68.30         59.93         68.80         70.93
      12250.00       -250.00          0.00         68.51         60.19         69.03         71.21
      12250.00       -125.00          0.00         68.63         60.35         69.17         71.37
      12250.00          0.00          0.00         68.68         60.41         69.22         71.43
      12250.00        125.00          0.00         68.63         60.35         69.17         71.37
      12250.00        250.00          0.00         68.51         60.19         69.03         71.21
      12250.00        375.00          0.00         68.30         59.93         68.80         70.93
      12250.00        500.00          0.00         68.00         59.55         68.48         70.54
      12250.00        625.00          0.00         67.57         59.02         67.96         69.91
      12250.00        750.00          0.00         67.06         58.40         67.35         69.17
      12250.00        875.00          0.00         66.49         57.71         66.68         68.36
      12250.00       1000.00          0.00         65.86         56.92         65.95         67.44
      12250.00       1125.00          0.00         65.19         56.07         65.16         66.46
      12250.00       1250.00          0.00         64.51         55.20         64.37         65.46
      12250.00       1375.00          0.00         63.83         54.34         63.58         64.47
      12250.00       1500.00          0.00         63.16         53.49         62.78         63.50
      12250.00       1625.00          0.00         62.47         52.61         61.95         62.52
      12250.00       1750.00          0.00         61.76         51.73         61.10         61.55
      12250.00       1875.00          0.00         61.07         50.86         60.26         60.60
      12250.00       2000.00          0.00         60.40         50.02         59.45         59.68
      12250.00       2125.00          0.00         59.75         49.21         58.67         58.78
      12250.00       2250.00          0.00         59.11         48.42         57.90         57.92
      12250.00       2375.00          0.00         58.50         47.65         57.16         57.08
      12250.00       2500.00          0.00         57.90         46.91         56.44         56.26
      12250.00       2625.00          0.00         57.32         46.18         55.74         55.47
      12250.00       2750.00          0.00         56.75         45.48         55.06         54.70
      12250.00       2875.00          0.00         56.18         44.79         54.35         53.91
      12250.00       3000.00          0.00         55.59         44.08         53.56         53.03
      12375.00      -3000.00          0.00         55.57         44.08         53.57         53.03
      12375.00      -2875.00          0.00         56.16         44.79         54.35         53.91
      12375.00      -2750.00          0.00         56.74         45.48         55.06         54.70
      12375.00      -2625.00          0.00         57.31         46.18         55.74         55.47
      12375.00      -2500.00          0.00         57.89         46.91         56.44         56.26
      12375.00      -2375.00          0.00         58.49         47.65         57.16         57.08
      12375.00      -2250.00          0.00         59.11         48.42         57.90         57.92
      12375.00      -2125.00          0.00         59.74         49.21         58.67         58.78
      12375.00      -2000.00          0.00         60.40         50.02         59.45         59.68
      12375.00      -1875.00          0.00         61.07         50.86         60.26         60.60
      12375.00      -1750.00          0.00         61.76         51.73         61.10         61.54
      12375.00      -1625.00          0.00         62.46         52.61         61.95         62.52
      12375.00      -1500.00          0.00         63.16         53.48         62.78         63.50
      12375.00      -1375.00          0.00         63.83         54.34         63.57         64.47
      12375.00      -1250.00          0.00         64.50         55.20         64.36         65.46
      12375.00      -1125.00          0.00         65.18         56.06         65.15         66.45
      12375.00      -1000.00          0.00         65.86         56.92         65.94         67.44
      12375.00       -875.00          0.00         66.48         57.70         66.68         68.35
      12375.00       -750.00          0.00         67.05         58.39         67.35         69.16
      12375.00       -625.00          0.00         67.56         59.01         67.95         69.90
      12375.00       -500.00          0.00         68.00         59.54         68.47         70.53
      12375.00       -375.00          0.00         68.31         59.92         68.81         70.92
      12375.00       -250.00          0.00         68.52         60.18         69.04         71.20
      12375.00       -125.00          0.00         68.65         60.34         69.18         71.36
      12375.00          0.00          0.00         68.69         60.40         69.23         71.42
      12375.00        125.00          0.00         68.65         60.34         69.18         71.36
      12375.00        250.00          0.00         68.52         60.18         69.04         71.20
      12375.00        375.00          0.00         68.31         59.92         68.81         70.92
      12375.00        500.00          0.00         68.00         59.54         68.47         70.53
      12375.00        625.00          0.00         67.56         59.01         67.95         69.90
      12375.00        750.00          0.00         67.05         58.39         67.35         69.16
      12375.00        875.00          0.00         66.48         57.70         66.68         68.35
      12375.00       1000.00          0.00         65.86         56.92         65.94         67.44
      12375.00       1125.00          0.00         65.18         56.06         65.15         66.45
      12375.00       1250.00          0.00         64.51         55.20         64.36         65.46
      12375.00       1375.00          0.00         63.83         54.34         63.57         64.47
      12375.00       1500.00          0.00         63.16         53.48         62.78         63.50
      12375.00       1625.00          0.00         62.47         52.61         61.95         62.52
      12375.00       1750.00          0.00         61.76         51.73         61.10         61.54
      12375.00       1875.00          0.00         61.07         50.86         60.26         60.60
      12375.00       2000.00          0.00         60.40         50.02         59.45         59.68
      12375.00       2125.00          0.00         59.75         49.21         58.67         58.78
      12375.00       2250.00          0.00         59.12         48.42         57.90         57.92
      12375.00       2375.00          0.00         58.50         47.65         57.16         57.08
      12375.00       2500.00          0.00         57.90         46.91         56.44         56.26
      12375.00       2625.00          0.00         57.32         46.18         55.74         55.47
      12375.00       2750.00          0.00         56.76         45.48         55.06         54.70
      12375.00       2875.00          0.00         56.18         44.79         54.35         53.91
      12375.00       3000.00          0.00         55.59         44.08         53.57         53.03
      12500.00      -3000.00          0.00         55.57         44.08         53.57         53.03
      12500.00      -2875.00          0.00         56.17         44.79         54.35         53.91
      12500.00      -2750.00          0.00         56.74         45.48         55.07         54.70
      12500.00      -2625.00          0.00         57.31         46.18         55.75         55.47
      12500.00      -2500.00          0.00         57.90         46.91         56.44         56.26
      12500.00      -2375.00          0.00         58.50         47.65         57.16         57.08
      12500.00      -2250.00          0.00         59.11         48.42         57.91         57.92
      12500.00      -2125.00          0.00         59.75         49.21         58.67         58.78
      12500.00      -2000.00          0.00         60.40         50.02         59.46         59.68
      12500.00      -1875.00          0.00         61.07         50.86         60.27         60.60
      12500.00      -1750.00          0.00         61.76         51.72         61.10         61.54
      12500.00      -1625.00          0.00         62.46         52.61         61.95         62.52
      12500.00      -1500.00          0.00         63.16         53.48         62.78         63.49
      12500.00      -1375.00          0.00         63.83         54.33         63.57         64.47
      12500.00      -1250.00          0.00         64.51         55.19         64.36         65.46
      12500.00      -1125.00          0.00         65.18         56.06         65.15         66.45
      12500.00      -1000.00          0.00         65.85         56.91         65.94         67.43
      12500.00       -875.00          0.00         66.48         57.69         66.67         68.34
      12500.00       -750.00          0.00         67.05         58.38         67.34         69.15
      12500.00       -625.00          0.00         67.56         59.00         67.95         69.89
      12500.00       -500.00          0.00         67.99         59.53         68.47         70.52
      12500.00       -375.00          0.00         68.29         59.91         68.80         70.92
      12500.00       -250.00          0.00         68.50         60.18         69.03         71.19
      12500.00       -125.00          0.00         68.63         60.33         69.17         71.35
      12500.00          0.00          0.00         68.67         60.39         69.21         71.41
      12500.00        125.00          0.00         68.63         60.33         69.17         71.35
      12500.00        250.00          0.00         68.50         60.18         69.03         71.19
      12500.00        375.00          0.00         68.29         59.91         68.80         70.92
      12500.00        500.00          0.00         67.99         59.53         68.47         70.52
      12500.00        625.00          0.00         67.56         59.00         67.95         69.89
      12500.00        750.00          0.00         67.05         58.38         67.34         69.15
      12500.00        875.00          0.00         66.48         57.69         66.67         68.34
      12500.00       1000.00          0.00         65.86         56.91         65.94         67.43
      12500.00       1125.00          0.00         65.18         56.06         65.15         66.45
      12500.00       1250.00          0.00         64.51         55.19         64.36         65.46
      12500.00       1375.00          0.00         63.83         54.33         63.57         64.47
      12500.00       1500.00          0.00         63.16         53.48         62.78         63.49
      12500.00       1625.00          0.00         62.47         52.61         61.95         62.52
      12500.00       1750.00          0.00         61.76         51.72         61.10         61.54
      12500.00       1875.00          0.00         61.07         50.86         60.26         60.60
      12500.00       2000.00          0.00         60.40         50.02         59.45         59.68
      12500.00       2125.00          0.00         59.75         49.21         58.67         58.78
      12500.00       2250.00          0.00         59.12         48.42         57.90         57.92
      12500.00       2375.00          0.00         58.51         47.65         57.16         57.08
      12500.00       2500.00          0.00         57.91         46.91         56.44         56.26
      12500.00       2625.00          0.00         57.33         46.18         55.74         55.47
      12500.00       2750.00          0.00         56.76         45.48         55.06         54.70
      12500.00       2875.00          0.00         56.19         44.79         54.35         53.91
      12500.00       3000.00          0.00         55.60         44.08         53.57         53.03
      12625.00      -3000.00          0.00         55.58         44.08         53.57         53.03
      12625.00      -2875.00          0.00         56.17         44.79         54.36         53.91
      12625.00      -2750.00          0.00         56.75         45.48         55.07         54.70
      12625.00      -2625.00          0.00         57.32         46.18         55.75         55.47
      12625.00      -2500.00          0.00         57.90         46.91         56.45         56.26
      12625.00      -2375.00          0.00         58.50         47.65         57.17         57.08
      12625.00      -2250.00          0.00         59.12         48.42         57.91         57.92
      12625.00      -2125.00          0.00         59.75         49.21         58.67         58.78
      12625.00      -2000.00          0.00         60.40         50.02         59.46         59.67
      12625.00      -1875.00          0.00         61.07         50.86         60.27         60.59
      12625.00      -1750.00          0.00         61.76         51.72         61.10         61.54
      12625.00      -1625.00          0.00         62.47         52.61         61.96         62.51
      12625.00      -1500.00          0.00         63.16         53.48         62.79         63.49
      12625.00      -1375.00          0.00         63.83         54.33         63.57         64.46
      12625.00      -1250.00          0.00         64.51         55.19         64.36         65.45
      12625.00      -1125.00          0.00         65.19         56.05         65.15         66.44
      12625.00      -1000.00          0.00         65.86         56.91         65.94         67.43
      12625.00       -875.00          0.00         66.48         57.69         66.67         68.33
      12625.00       -750.00          0.00         67.05         58.38         67.34         69.15
      12625.00       -625.00          0.00         67.55         59.00         67.94         69.88
      12625.00       -500.00          0.00         67.98         59.52         68.45         70.51
      12625.00       -375.00          0.00         68.27         59.90         68.78         70.91
      12625.00       -250.00          0.00         68.48         60.17         69.01         71.18
      12625.00       -125.00          0.00         68.60         60.33         69.14         71.34
      12625.00          0.00          0.00         68.65         60.38         69.19         71.40
      12625.00        125.00          0.00         68.60         60.33         69.14         71.34
      12625.00        250.00          0.00         68.48         60.17         69.01         71.18
      12625.00        375.00          0.00         68.27         59.90         68.78         70.91
      12625.00        500.00          0.00         67.98         59.52         68.45         70.51
      12625.00        625.00          0.00         67.55         59.00         67.94         69.88
      12625.00        750.00          0.00         67.05         58.38         67.34         69.15
      12625.00        875.00          0.00         66.48         57.69         66.67         68.33
      12625.00       1000.00          0.00         65.86         56.91         65.94         67.43
      12625.00       1125.00          0.00         65.19         56.05         65.15         66.44
      12625.00       1250.00          0.00         64.51         55.19         64.36         65.45
      12625.00       1375.00          0.00         63.83         54.33         63.57         64.46
      12625.00       1500.00          0.00         63.16         53.48         62.78         63.49
      12625.00       1625.00          0.00         62.47         52.61         61.96         62.51
      12625.00       1750.00          0.00         61.76         51.72         61.10         61.54
      12625.00       1875.00          0.00         61.08         50.86         60.27         60.59
      12625.00       2000.00          0.00         60.41         50.02         59.46         59.67
      12625.00       2125.00          0.00         59.76         49.21         58.67         58.78
      12625.00       2250.00          0.00         59.12         48.42         57.91         57.92
      12625.00       2375.00          0.00         58.51         47.65         57.16         57.08
      12625.00       2500.00          0.00         57.91         46.91         56.44         56.26
      12625.00       2625.00          0.00         57.33         46.18         55.75         55.47
      12625.00       2750.00          0.00         56.77         45.48         55.07         54.70
      12625.00       2875.00          0.00         56.19         44.79         54.35         53.91
      12625.00       3000.00          0.00         55.60         44.08         53.57         53.03
      12750.00      -3000.00          0.00         55.58         44.08         53.58         53.03
      12750.00      -2875.00          0.00         56.18         44.79         54.36         53.91
      12750.00      -2750.00          0.00         56.75         45.48         55.07         54.70
      12750.00      -2625.00          0.00         57.32         46.18         55.75         55.47
      12750.00      -2500.00          0.00         57.90         46.91         56.45         56.26
      12750.00      -2375.00          0.00         58.50         47.65         57.17         57.07
      12750.00      -2250.00          0.00         59.12         48.42         57.91         57.91
      12750.00      -2125.00          0.00         59.75         49.21         58.67         58.78
      12750.00      -2000.00          0.00         60.40         50.02         59.46         59.67
      12750.00      -1875.00          0.00         61.08         50.86         60.27         60.59
      12750.00      -1750.00          0.00         61.76         51.72         61.10         61.54
      12750.00      -1625.00          0.00         62.47         52.61         61.96         62.51
      12750.00      -1500.00          0.00         63.16         53.48         62.79         63.49
      12750.00      -1375.00          0.00         63.83         54.33         63.58         64.46
      12750.00      -1250.00          0.00         64.51         55.19         64.37         65.45
      12750.00      -1125.00          0.00         65.19         56.05         65.16         66.44
      12750.00      -1000.00          0.00         65.86         56.90         65.94         67.42
      12750.00       -875.00          0.00         66.49         57.68         66.68         68.33
      12750.00       -750.00          0.00         67.05         58.37         67.34         69.14
      12750.00       -625.00          0.00         67.54         58.99         67.93         69.87
      12750.00       -500.00          0.00         67.96         59.51         68.43         70.50
      12750.00       -375.00          0.00         68.25         59.89         68.76         70.90
      12750.00       -250.00          0.00         68.45         60.16         68.98         71.17
      12750.00       -125.00          0.00         68.57         60.32         69.11         71.34
      12750.00          0.00          0.00         68.61         60.37         69.16         71.39
      12750.00        125.00          0.00         68.57         60.32         69.11         71.34
      12750.00        250.00          0.00         68.45         60.16         68.98         71.17
      12750.00        375.00          0.00         68.25         59.89         68.76         70.90
      12750.00        500.00          0.00         67.96         59.51         68.43         70.50
      12750.00        625.00          0.00         67.54         58.99         67.93         69.87
      12750.00        750.00          0.00         67.05         58.37         67.34         69.14
      12750.00        875.00          0.00         66.49         57.68         66.68         68.33
      12750.00       1000.00          0.00         65.86         56.90         65.94         67.42
      12750.00       1125.00          0.00         65.19         56.05         65.16         66.44
      12750.00       1250.00          0.00         64.51         55.19         64.37         65.45
      12750.00       1375.00          0.00         63.84         54.33         63.58         64.46
      12750.00       1500.00          0.00         63.17         53.48         62.79         63.49
      12750.00       1625.00          0.00         62.47         52.61         61.96         62.51
      12750.00       1750.00          0.00         61.77         51.72         61.10         61.54
      12750.00       1875.00          0.00         61.08         50.86         60.27         60.59
      12750.00       2000.00          0.00         60.41         50.02         59.46         59.67
      12750.00       2125.00          0.00         59.76         49.21         58.67         58.78
      12750.00       2250.00          0.00         59.13         48.42         57.91         57.91
      12750.00       2375.00          0.00         58.51         47.65         57.17         57.07
      12750.00       2500.00          0.00         57.92         46.91         56.45         56.26
      12750.00       2625.00          0.00         57.34         46.18         55.75         55.47
      12750.00       2750.00          0.00         56.77         45.48         55.07         54.70
      12750.00       2875.00          0.00         56.20         44.79         54.36         53.91
      12750.00       3000.00          0.00         55.61         44.08         53.58         53.03
      12875.00      -3000.00          0.00         55.59         44.08         53.58         53.03
      12875.00      -2875.00          0.00         56.18         44.79         54.36         53.91
      12875.00      -2750.00          0.00         56.76         45.48         55.07         54.70
      12875.00      -2625.00          0.00         57.33         46.18         55.75         55.47
      12875.00      -2500.00          0.00         57.91         46.91         56.45         56.26
      12875.00      -2375.00          0.00         58.51         47.65         57.17         57.07
      12875.00      -2250.00          0.00         59.12         48.42         57.91         57.91
      12875.00      -2125.00          0.00         59.76         49.20         58.68         58.78
      12875.00      -2000.00          0.00         60.41         50.02         59.46         59.67
      12875.00      -1875.00          0.00         61.08         50.86         60.27         60.59
      12875.00      -1750.00          0.00         61.77         51.72         61.11         61.54
      12875.00      -1625.00          0.00         62.47         52.60         61.96         62.51
      12875.00      -1500.00          0.00         63.17         53.47         62.79         63.48
      12875.00      -1375.00          0.00         63.84         54.32         63.58         64.46
      12875.00      -1250.00          0.00         64.52         55.18         64.37         65.44
      12875.00      -1125.00          0.00         65.19         56.04         65.16         66.43
      12875.00      -1000.00          0.00         65.86         56.90         65.95         67.41
      12875.00       -875.00          0.00         66.49         57.68         66.68         68.32
      12875.00       -750.00          0.00         67.04         58.36         67.33         69.13
      12875.00       -625.00          0.00         67.52         58.98         67.91         69.86
      12875.00       -500.00          0.00         67.94         59.51         68.41         70.49
      12875.00       -375.00          0.00         68.22         59.88         68.73         70.89
      12875.00       -250.00          0.00         68.42         60.15         68.95         71.16
      12875.00       -125.00          0.00         68.54         60.31         69.08         71.33
      12875.00          0.00          0.00         68.58         60.36         69.13         71.38
      12875.00        125.00          0.00         68.54         60.31         69.08         71.33
      12875.00        250.00          0.00         68.42         60.15         68.95         71.16
      12875.00        375.00          0.00         68.22         59.88         68.73         70.89
      12875.00        500.00          0.00         67.94         59.51         68.41         70.49
      12875.00        625.00          0.00         67.52         58.98         67.91         69.86
      12875.00        750.00          0.00         67.04         58.36         67.33         69.13
      12875.00        875.00          0.00         66.49         57.68         66.68         68.32
      12875.00       1000.00          0.00         65.87         56.90         65.95         67.41
      12875.00       1125.00          0.00         65.20         56.04         65.16         66.43
      12875.00       1250.00          0.00         64.52         55.18         64.37         65.44
      12875.00       1375.00          0.00         63.84         54.32         63.58         64.46
      12875.00       1500.00          0.00         63.17         53.47         62.79         63.48
      12875.00       1625.00          0.00         62.48         52.60         61.96         62.51
      12875.00       1750.00          0.00         61.77         51.72         61.11         61.54
      12875.00       1875.00          0.00         61.08         50.86         60.27         60.59
      12875.00       2000.00          0.00         60.42         50.02         59.46         59.67
      12875.00       2125.00          0.00         59.76         49.20         58.68         58.78
      12875.00       2250.00          0.00         59.13         48.42         57.91         57.91
      12875.00       2375.00          0.00         58.52         47.65         57.17         57.07
      12875.00       2500.00          0.00         57.92         46.91         56.45         56.26
      12875.00       2625.00          0.00         57.34         46.18         55.75         55.47
      12875.00       2750.00          0.00         56.78         45.48         55.07         54.70
      12875.00       2875.00          0.00         56.21         44.79         54.36         53.91
      12875.00       3000.00          0.00         55.62         44.08         53.58         53.03
      13000.00      -3000.00          0.00         55.59         44.08         53.58         53.03
      13000.00      -2875.00          0.00         56.19         44.79         54.36         53.91
      13000.00      -2750.00          0.00         56.76         45.48         55.08         54.70
      13000.00      -2625.00          0.00         57.33         46.18         55.76         55.47
      13000.00      -2500.00          0.00         57.91         46.91         56.46         56.26
      13000.00      -2375.00          0.00         58.51         47.65         57.18         57.07
      13000.00      -2250.00          0.00         59.13         48.41         57.92         57.91
      13000.00      -2125.00          0.00         59.76         49.20         58.68         58.78
      13000.00      -2000.00          0.00         60.41         50.02         59.47         59.67
      13000.00      -1875.00          0.00         61.08         50.85         60.28         60.59
      13000.00      -1750.00          0.00         61.77         51.72         61.11         61.53
      13000.00      -1625.00          0.00         62.48         52.60         61.97         62.50
      13000.00      -1500.00          0.00         63.17         53.47         62.80         63.48
      13000.00      -1375.00          0.00         63.84         54.32         63.58         64.45
      13000.00      -1250.00          0.00         64.52         55.18         64.38         65.44
      13000.00      -1125.00          0.00         65.20         56.04         65.17         66.43
      13000.00      -1000.00          0.00         65.87         56.89         65.95         67.41
      13000.00       -875.00          0.00         66.49         57.67         66.68         68.31
      13000.00       -750.00          0.00         67.03         58.36         67.32         69.12
      13000.00       -625.00          0.00         67.51         58.97         67.90         69.85
      13000.00       -500.00          0.00         67.91         59.50         68.39         70.48
      13000.00       -375.00          0.00         68.20         59.88         68.71         70.88
      13000.00       -250.00          0.00         68.39         60.14         68.92         71.15
      13000.00       -125.00          0.00         68.50         60.30         69.05         71.32
      13000.00          0.00          0.00         68.54         60.35         69.09         71.37
      13000.00        125.00          0.00         68.50         60.30         69.05         71.32
      13000.00        250.00          0.00         68.39         60.14         68.92         71.15
      13000.00        375.00          0.00         68.20         59.88         68.71         70.88
      13000.00        500.00          0.00         67.91         59.50         68.39         70.48
      13000.00        625.00          0.00         67.51         58.97         67.90         69.85
      13000.00        750.00          0.00         67.03         58.36         67.32         69.12
      13000.00        875.00          0.00         66.49         57.67         66.68         68.31
      13000.00       1000.00          0.00         65.87         56.89         65.95         67.41
      13000.00       1125.00          0.00         65.20         56.04         65.17         66.43
      13000.00       1250.00          0.00         64.52         55.18         64.38         65.44
      13000.00       1375.00          0.00         63.85         54.32         63.58         64.45
      13000.00       1500.00          0.00         63.18         53.47         62.80         63.48
      13000.00       1625.00          0.00         62.48         52.60         61.97         62.50
      13000.00       1750.00          0.00         61.78         51.72         61.11         61.53
      13000.00       1875.00          0.00         61.09         50.85         60.28         60.59
      13000.00       2000.00          0.00         60.42         50.02         59.47         59.67
      13000.00       2125.00          0.00         59.77         49.20         58.68         58.78
      13000.00       2250.00          0.00         59.14         48.41         57.91         57.91
      13000.00       2375.00          0.00         58.52         47.65         57.17         57.07
      13000.00       2500.00          0.00         57.93         46.91         56.45         56.26
      13000.00       2625.00          0.00         57.35         46.18         55.75         55.47
      13000.00       2750.00          0.00         56.78         45.48         55.07         54.70
      13000.00       2875.00          0.00         56.21         44.79         54.36         53.91
      13000.00       3000.00          0.00         55.62         44.08         53.58         53.03
      13125.00      -3000.00          0.00         55.60         44.09         53.59         53.03
      13125.00      -2875.00          0.00         56.19         44.79         54.37         53.91
      13125.00      -2750.00          0.00         56.76         45.48         55.08         54.70
      13125.00      -2625.00          0.00         57.33         46.18         55.76         55.47
      13125.00      -2500.00          0.00         57.92         46.91         56.46         56.26
      13125.00      -2375.00          0.00         58.51         47.65         57.18         57.07
      13125.00      -2250.00          0.00         59.13         48.41         57.92         57.91
      13125.00      -2125.00          0.00         59.76         49.20         58.68         58.78
      13125.00      -2000.00          0.00         60.42         50.02         59.47         59.67
      13125.00      -1875.00          0.00         61.09         50.85         60.28         60.59
      13125.00      -1750.00          0.00         61.77         51.71         61.11         61.53
      13125.00      -1625.00          0.00         62.48         52.60         61.97         62.50
      13125.00      -1500.00          0.00         63.18         53.47         62.80         63.48
      13125.00      -1375.00          0.00         63.85         54.32         63.59         64.45
      13125.00      -1250.00          0.00         64.52         55.18         64.38         65.43
      13125.00      -1125.00          0.00         65.20         56.04         65.17         66.42
      13125.00      -1000.00          0.00         65.87         56.89         65.95         67.40
      13125.00       -875.00          0.00         66.49         57.66         66.68         68.30
      13125.00       -750.00          0.00         67.02         58.35         67.31         69.11
      13125.00       -625.00          0.00         67.49         58.96         67.88         69.84
      13125.00       -500.00          0.00         67.89         59.49         68.37         70.47
      13125.00       -375.00          0.00         68.17         59.87         68.68         70.87
      13125.00       -250.00          0.00         68.36         60.13         68.89         71.15
      13125.00       -125.00          0.00         68.47         60.29         69.01         71.31
      13125.00          0.00          0.00         68.50         60.34         69.05         71.36
      13125.00        125.00          0.00         68.47         60.29         69.01         71.31
      13125.00        250.00          0.00         68.36         60.13         68.89         71.15
      13125.00        375.00          0.00         68.17         59.87         68.68         70.87
      13125.00        500.00          0.00         67.89         59.49         68.37         70.47
      13125.00        625.00          0.00         67.49         58.96         67.88         69.84
      13125.00        750.00          0.00         67.02         58.35         67.31         69.11
      13125.00        875.00          0.00         66.49         57.66         66.68         68.30
      13125.00       1000.00          0.00         65.87         56.89         65.95         67.40
      13125.00       1125.00          0.00         65.20         56.04         65.17         66.42
      13125.00       1250.00          0.00         64.53         55.18         64.38         65.43
      13125.00       1375.00          0.00         63.85         54.32         63.59         64.45
      13125.00       1500.00          0.00         63.18         53.47         62.80         63.48
      13125.00       1625.00          0.00         62.49         52.60         61.97         62.50
      13125.00       1750.00          0.00         61.78         51.71         61.11         61.53
      13125.00       1875.00          0.00         61.09         50.85         60.28         60.59
      13125.00       2000.00          0.00         60.42         50.02         59.47         59.67
      13125.00       2125.00          0.00         59.77         49.20         58.68         58.78
      13125.00       2250.00          0.00         59.14         48.41         57.92         57.91
      13125.00       2375.00          0.00         58.53         47.65         57.18         57.07
      13125.00       2500.00          0.00         57.93         46.91         56.46         56.26
      13125.00       2625.00          0.00         57.35         46.18         55.76         55.47
      13125.00       2750.00          0.00         56.79         45.48         55.08         54.70
      13125.00       2875.00          0.00         56.22         44.79         54.37         53.91
      13125.00       3000.00          0.00         55.63         44.09         53.59         53.03
      13250.00      -3000.00          0.00         55.60         44.09         53.59         53.03
      13250.00      -2875.00          0.00         56.19         44.79         54.37         53.91
      13250.00      -2750.00          0.00         56.77         45.48         55.08         54.70
      13250.00      -2625.00          0.00         57.34         46.18         55.76         55.47
      13250.00      -2500.00          0.00         57.92         46.91         56.46         56.26
      13250.00      -2375.00          0.00         58.52         47.65         57.18         57.07
      13250.00      -2250.00          0.00         59.13         48.41         57.92         57.91
      13250.00      -2125.00          0.00         59.77         49.20         58.69         58.78
      13250.00      -2000.00          0.00         60.42         50.01         59.47         59.67
      13250.00      -1875.00          0.00         61.09         50.85         60.28         60.58
      13250.00      -1750.00          0.00         61.78         51.71         61.12         61.53
      13250.00      -1625.00          0.00         62.48         52.60         61.97         62.50
      13250.00      -1500.00          0.00         63.18         53.47         62.80         63.47
      13250.00      -1375.00          0.00         63.85         54.31         63.59         64.45
      13250.00      -1250.00          0.00         64.53         55.17         64.38         65.43
      13250.00      -1125.00          0.00         65.20         56.03         65.17         66.42
      13250.00      -1000.00          0.00         65.87         56.88         65.95         67.40
      13250.00       -875.00          0.00         66.48         57.66         66.67         68.30
      13250.00       -750.00          0.00         67.01         58.34         67.30         69.10
      13250.00       -625.00          0.00         67.48         58.96         67.87         69.83
      13250.00       -500.00          0.00         67.88         59.48         68.35         70.46
      13250.00       -375.00          0.00         68.15         59.86         68.66         70.87
      13250.00       -250.00          0.00         68.34         60.12         68.87         71.14
