NPD_ID   MET    OP     THR   200   400   630  1000  2000  4000  6300 10000 16000 25000  C
TRENT5     E     D   35000 111.1 106.0 102.4  98.3  91.8  85.2  80.6  74.2  67.1  58.0  J
TRENT5     E     D   40000 111.9 107.1 103.4  99.6  93.5  86.9  82.7  76.2  69.3  60.7  J
TRENT5     E     D   47000 113.3 108.5 105.3 101.5  95.5  89.1  84.8  78.8  71.9  64.2  J
TRENT5     M     A    5100  99.4  90.4  84.3  78.2  69.5  61.1  55.1  48.3  40.7  32.5  J
TRENT5     M     A    6000  97.1  88.9  83.5  77.9  69.6  60.9  54.7  47.8  40.2  32.1  J
TRENT5     M     A    8500  96.8  88.7  83.3  77.8  69.5  60.7  54.6  47.8  40.2  32.2  J
TRENT5     M     D   30000 104.0  96.3  91.0  85.5  77.0  67.8  61.1  53.8  45.9  37.8  J
TRENT5     M     D   35000 104.8  97.3  92.2  86.9  78.6  69.5  62.8  55.7  47.8  39.7  J
TRENT5     M     D   40000 105.8  98.5  93.5  88.3  80.1  71.0  64.4  57.0  49.3  41.1  J
TRENT5     M     D   47000 107.8 100.4  95.4  90.3  82.2  73.2  66.6  59.3  51.3  43.0  J
TRENT5     P     A    5100 115.1 106.1  99.4  92.4  81.9  71.9  65.6  57.2  47.9  37.0  J
TRENT5     P     A    6000 113.0 104.8  98.8  92.1  82.2  72.1  65.0  56.9  47.4  36.7  J
TRENT5     P     A    8500 112.6 104.0  98.1  91.5  81.3  71.6  64.8  56.8  47.4  36.4  J
TRENT5     P     D   30000 119.4 111.6 106.1 100.0  89.6  78.9  72.8  64.2  55.7  44.2  J
TRENT5     P     D   35000 119.7 111.5 106.0 100.0  90.0  80.5  75.0  66.2  57.7  47.1  J
TRENT5     P     D   40000 120.5 112.9 107.5 101.6  91.3  82.3  76.9  68.2  59.6  49.4  J
TRENT5     P     D   47000 123.2 115.0 109.1 103.1  93.7  84.7  79.2  71.1  62.5  52.6  J
TRENT5     S     A    5100 100.0  94.7  91.2  87.6  82.2  76.2  71.7  66.6  60.5  54.0  J
TRENT5     S     A    6000  99.1  94.2  90.9  87.5  82.1  76.0  71.5  66.3  60.3  53.7  J
TRENT5     S     A    8500  99.1  94.1  90.8  87.5  82.1  76.0  71.4  66.3  60.2  53.8  J
TRENT5     S     D   30000 104.9 100.0  97.0  93.6  88.2  82.0  77.4  72.0  65.9  59.0  J
TRENT5     S     D   35000 106.0 101.4  98.4  95.1  89.8  83.7  79.2  73.8  67.6  60.9  J
TRENT5     S     D   40000 107.1 102.7  99.7  96.5  91.4  85.4  80.9  75.6  69.4  62.7  J
TRENT5     S     D   47000 108.6 104.4 101.5  98.4  93.3  87.3  82.8  77.6  71.6  65.1  J
TRENT9     E     A    5500 101.6  95.3  91.3  86.7  80.7  73.9  68.3  62.0  53.6  43.3  J
TRENT9     E     A    9000 102.3  96.0  92.1  87.5  81.5  74.7  69.2  62.9  54.6  44.5  J
TRENT9     E     A   12000 102.5  96.5  92.7  88.2  82.2  75.5  70.0  63.8  55.4  45.3  J
TRENT9     E     A   20000 105.1  99.2  95.2  90.8  84.7  77.7  73.0  66.6  58.4  48.1  J
TRENT9     E     D   40000 107.3 102.2  98.4  94.1  88.0  81.4  76.9  70.8  63.7  54.5  J
TRENT9     E     D   50000 109.4 104.5 100.7  96.6  90.7  84.3  80.1  74.2  67.5  58.8  J
TRENT9     E     D   60000 111.8 107.0 103.6  99.8  94.0  87.6  83.5  77.7  70.9  63.0  J
TRENT9     E     D   80000 114.2 109.8 106.5 103.0  97.7  91.6  87.6  81.9  75.8  68.1  J
TRENT9     M     A    5500  91.0  83.8  79.1  74.3  66.7  58.2  52.1  45.4  37.9  30.1  J
TRENT9     M     A    9000  91.8  84.5  79.7  74.8  67.2  58.8  52.7  46.0  38.6  30.8  J
TRENT9     M     A   12000  92.4  85.2  80.4  75.6  68.0  59.6  53.5  46.8  39.2  31.3  J
TRENT9     M     A   20000  94.8  87.7  83.0  78.2  70.6  62.2  56.1  49.3  41.5  33.4  J
TRENT9     M     D   40000  98.9  92.4  87.8  83.0  75.1  66.4  60.2  53.3  45.6  37.4  J
TRENT9     M     D   50000 101.1  94.9  90.3  85.5  77.6  68.9  62.7  55.8  48.2  40.1  J
TRENT9     M     D   60000 104.1  98.0  93.5  88.6  80.8  72.0  65.7  58.7  50.9  42.7  J
TRENT9     M     D   80000 107.0 101.2  97.0  92.3  84.6  76.0  69.8  62.8  55.0  46.8  J
TRENT9     P     A    5500 104.9  97.2  91.7  85.6  77.1  68.7  61.7  54.5  44.7  33.1  J
TRENT9     P     A    9000 105.7  97.9  92.4  86.5  78.4  69.6  62.5  55.3  45.7  34.2  J
TRENT9     P     A   12000 106.4  98.7  93.2  87.2  79.2  70.6  63.4  56.1  46.8  34.8  J
TRENT9     P     A   20000 109.1 101.2  95.6  89.9  81.9  72.6  66.4  59.5  50.2  37.6  J
TRENT9     P     D   40000 113.5 106.3 101.1  95.4  86.6  77.4  72.2  64.4  55.5  45.0  J
TRENT9     P     D   50000 115.6 109.4 103.6  97.8  89.4  80.1  75.1  67.5  59.0  49.2  J
TRENT9     P     D   60000 118.2 111.5 106.4 100.7  92.2  83.0  78.0  70.7  62.2  52.3  J
TRENT9     P     D   80000 120.6 114.5 109.6 104.1  96.6  87.6  82.9  75.4  66.6  57.4  J
TRENT9     S     A    5500  97.4  92.1  88.7  85.2  79.8  73.8  69.3  64.1  58.2  51.8  J
TRENT9     S     A    9000  98.1  92.8  89.3  85.9  80.5  74.4  69.9  64.8  58.9  52.5  J
TRENT9     S     A   12000  98.6  93.4  90.0  86.6  81.2  75.1  70.7  65.5  59.6  53.1  J
TRENT9     S     A   20000 100.8  95.6  92.2  88.7  83.3  77.3  72.8  67.7  61.6  55.1  J
TRENT9     S     D   40000 102.7  98.2  95.0  91.6  86.3  80.3  75.8  70.8  64.9  58.5  J
TRENT9     S     D   50000 104.7 100.4  97.4  94.1  88.9  83.0  79.0  73.6  67.8  61.4  J
TRENT9     S     D   60000 107.5 103.5 100.6  97.4  92.2  86.2  81.8  76.7  70.8  64.4  J
TRENT9     S     D   80000 110.3 106.6 103.7 100.7  95.7  89.9  85.5  80.4  74.6  68.4  J
IO320B     E     A      55  86.0  81.7  78.7  75.6  70.3  63.8  58.8  51.9  43.1  30.6  J
IO320B     E     A     107  86.8  82.7  79.7  76.4  70.6  63.6  58.1  50.4  40.3  26.6  J
IO320B     E     D     201  94.7  89.8  86.3  82.5  76.2  69.4  64.1  57.6  49.2  38.3  J
IO320B     E     D     214  98.1  92.8  89.2  85.0  78.4  71.5  66.3  59.9  50.9  40.1  J
IO320B     E     D     339 102.9  98.1  94.7  90.8  84.5  77.7  72.8  67.0  58.9  48.8  J
IO320B     E     X     201  94.7  89.8  86.3  82.5  76.2  69.4  64.1  57.6  49.2  38.3  J
IO320B     E     X     214  98.1  92.8  89.2  85.0  78.4  71.5  66.3  59.9  50.9  40.1  J
IO320B     E     X     298 103.2  98.4  94.8  90.9  84.7  77.9  73.0  67.4  59.7  50.1  J
IO320B     M     A      55  79.0  72.6  68.2  63.6  56.4  48.5  43.0  36.8  30.0  22.9  J
IO320B     M     A     107  79.8  73.3  68.9  64.3  56.8  48.3  42.1  35.3  27.9  20.6  J
IO320B     M     D     201  86.6  79.8  75.1  70.0  62.5  54.3  48.3  41.6  34.2  26.7  J
IO320B     M     D     214  89.5  82.6  77.8  72.7  64.6  56.2  50.1  43.4  35.8  28.1  J
IO320B     M     D     339  96.1  89.0  84.0  78.6  70.2  61.5  55.3  48.3  40.5  32.3  J
IO320B     M     X     201  86.6  79.8  75.1  70.0  62.5  54.3  48.3  41.6  34.2  26.7  J
IO320B     M     X     214  89.5  82.6  77.8  72.7  64.6  56.2  50.1  43.4  35.8  28.1  J
IO320B     M     X     298  95.9  88.9  84.1  78.9  70.6  61.7  55.5  48.7  41.1  33.1  J
IO320B     P     A      55  93.7  87.1  82.5  77.6  69.6  60.6  54.1  45.9  35.8  22.4  J
IO320B     P     A     107  92.9  86.1  81.4  76.4  68.2  58.9  51.9  43.0  31.8  14.8  J
IO320B     P     D     201 101.5  94.4  89.2  83.4  75.3  66.3  59.5  51.9  42.3  30.4  J
IO320B     P     D     214 104.3  97.1  91.9  86.1  77.2  68.0  61.3  54.2  43.9  32.3  J
IO320B     P     D     339 111.1 103.8  98.5  92.5  83.3  73.6  67.1  60.0  50.0  38.6  J
IO320B     P     X     201 101.5  94.4  89.2  83.4  75.3  66.3  59.5  51.9  42.3  30.4  J
IO320B     P     X     214 104.3  97.1  91.9  86.1  77.2  68.0  61.3  54.2  43.9  32.3  J
IO320B     P     X     298 111.2 104.1  99.0  93.3  84.1  74.5  67.9  60.9  51.3  40.4  J
IO320B     S     A      55  82.3  78.4  75.7  72.9  68.2  62.8  58.8  54.3  49.2  44.1  J
IO320B     S     A     107  83.5  79.8  77.1  74.2  69.1  63.0  58.5  53.5  48.0  42.8  J
IO320B     S     D     201  90.2  85.8  82.8  79.6  74.3  68.3  63.9  58.8  53.0  47.2  J
IO320B     S     D     214  93.9  89.0  85.7  82.2  76.6  70.4  65.9  60.7  54.7  48.6  J
IO320B     S     D     339  98.8  94.5  91.4  88.1  82.5  76.1  71.4  66.1  60.0  53.5  J
IO320B     S     X     201  90.2  85.8  82.8  79.6  74.3  68.3  63.9  58.8  53.0  47.2  J
IO320B     S     X     214  93.9  89.0  85.7  82.2  76.6  70.4  65.9  60.7  54.7  48.6  J
IO320B     S     X     298  99.1  94.6  91.5  88.1  82.5  76.2  71.6  66.3  60.4  54.0  J
IO360L     E     A      26  78.7  73.6  70.2  66.6  60.3  52.4  45.8  37.9  24.5  11.9  P
IO360L     E     A      58  85.7  80.6  77.3  73.6  67.4  60.0  53.9  46.5  35.6  19.9  P
IO360L     E     D      59  88.4  84.3  81.2  77.9  72.1  65.3  59.9  53.2  44.2  32.6  P
IO360L     E     D     100  90.2  86.3  83.3  79.9  74.2  67.2  61.9  55.2  47.2  34.0  P
IO360L     M     A      26  71.6  64.2  59.7  55.0  47.7  39.8  34.4  28.5  22.4  16.9  P
IO360L     M     A      58  78.8  72.2  67.7  62.9  55.2  46.7  40.7  34.1  27.0  20.3  P
IO360L     M     D      59  82.7  75.6  71.1  66.4  58.9  50.8  45.0  38.6  31.7  24.5  P
IO360L     M     D     100  84.6  77.8  73.2  68.2  60.4  52.0  46.2  39.9  33.5  25.6  P
IO360L     P     A      26  86.6  79.4  74.4  69.1  60.3  49.8  41.3  32.1  18.3   2.5  P
IO360L     P     A      58  93.8  86.6  81.6  76.0  67.2  57.3  49.7  40.8  29.3  13.5  P
IO360L     P     D      59  97.4  90.6  85.9  80.7  72.3  63.0  56.1  48.2  37.8  25.2  P
IO360L     P     D     100 100.2  93.0  87.7  82.2  73.6  64.2  57.2  49.4  40.3  27.0  P
IO360L     S     A      26  73.0  68.7  65.8  63.0  58.6  53.6  50.0  46.2  42.4  38.8  P
IO360L     S     A      58  79.3  75.3  72.7  69.9  65.1  59.6  55.5  51.1  46.3  43.0  P
IO360L     S     D      59  83.5  79.8  77.2  74.4  69.7  64.1  59.9  55.3  50.3  45.8  P
IO360L     S     D     100  84.9  81.4  78.9  76.0  71.2  65.5  61.3  56.5  51.8  46.3  P
IO540      E     A    2400  90.5  86.9  84.2  81.3  76.3  70.5  66.2  61.2  55.3  46.9  J
IO540      E     A    2500  94.6  91.0  88.4  85.7  80.8  75.2  70.9  66.0  60.5  53.5  J
IO540      E     A    2700  98.8  95.2  92.7  89.9  85.2  79.5  75.2  70.3  64.5  57.4  J
IO540      E     D    2500  98.8  95.2  92.7  89.9  85.2  79.4  75.0  70.0  64.3  57.7  J
IO540      E     D    2700 102.3  98.9  96.4  93.6  89.0  83.3  79.0  74.1  68.3  61.6  J
IO540      M     A    2400  82.2  75.8  71.7  67.3  60.6  53.5  48.7  43.4  37.7  31.6  J
IO540      M     A    2500  86.4  80.1  75.9  71.5  64.7  57.6  52.7  47.4  41.7  35.6  J
IO540      M     A    2700  94.6  88.2  83.8  79.3  72.0  63.9  58.2  52.2  45.6  38.8  J
IO540      M     D    2500  92.0  85.6  81.2  76.7  69.5  62.0  56.8  51.3  45.2  38.8  J
IO540      M     D    2700  99.0  92.6  88.3  83.8  76.6  68.7  63.1  56.9  50.0  42.7  J
IO540      P     A    2400 100.7  94.2  89.8  85.2  77.3  68.8  62.6  55.9  48.3  38.7  J
IO540      P     A    2500 105.0  98.5  94.1  89.5  82.1  73.6  67.5  60.8  53.3  45.2  J
IO540      P     A    2700 109.1 102.6  98.2  93.6  86.2  77.7  71.6  64.8  57.2  48.8  J
IO540      P     D    2500 109.3 102.8  98.4  93.7  86.3  77.7  71.6  64.8  57.3  49.1  J
IO540      P     D    2700 113.7 107.2 102.8  98.1  90.7  82.4  76.2  69.4  61.8  53.4  J
IO540      S     A    2400  82.7  79.3  77.0  74.6  70.8  66.6  63.5  60.1  56.1  51.7  J
IO540      S     A    2500  86.6  83.2  80.8  78.4  74.4  70.2  67.1  63.7  59.8  55.4  J
IO540      S     A    2700  92.9  89.5  87.2  84.6  80.5  75.8  72.2  68.2  63.6  58.4  J
IO540      S     D    2500  91.8  88.3  85.8  83.2  78.9  74.1  70.8  67.1  63.0  58.3  J
IO540      S     D    2700  96.8  93.5  91.1  88.6  84.3  79.4  75.7  71.5  66.7  61.4  J
IO540W     E     X    2000  84.2  80.2  77.1  73.8  68.1  61.0  55.5  48.7  39.5  29.2  J
IO540W     E     X    2300  91.1  86.3  82.9  79.1  72.7  65.4  59.8  53.1  44.1  32.7  J
IO540W     M     X    2000  76.1  69.6  65.1  60.4  53.0  45.2  39.9  34.4  28.6  22.8  J
IO540W     M     X    2300  83.9  76.8  71.9  66.8  58.7  50.2  44.5  38.4  31.8  24.9  J
IO540W     P     X    2000  94.7  88.0  83.1  77.9  69.4  59.6  52.7  44.4  33.8  22.3  J
IO540W     P     X    2300 100.3  93.2  88.2  82.7  73.7  63.8  56.6  48.6  38.4  27.2  J
IO540W     S     X    2000  77.1  73.4  70.8  67.9  63.3  58.3  54.8  51.0  46.8  42.9  J
IO540W     S     X    2300  85.4  81.0  77.9  74.5  69.1  62.9  58.8  54.4  49.8  45.3  J
J57        E     A    4200 122.7 117.5 113.6 109.4 102.0  94.1  87.9  81.1  73.9  65.1  J
J57        E     A    9800 134.8 129.2 125.2 120.7 113.8 106.1 100.3  93.7  86.7  79.0  J
J57        E     D    9800 134.8 129.2 125.2 120.7 113.8 106.1 100.3  93.7  86.7  79.0  J
J57        E     D   15000 136.1 130.0 125.6 121.0 114.0 106.2 100.5  94.1  87.2  78.4  J
J57        M     A    4200 113.1 106.3 101.6  96.7  88.9  80.2  73.8  66.7  58.7  49.8  J
J57        M     A    9800 126.3 119.2 114.3 109.4 101.5  92.7  86.2  79.0  71.0  62.0  J
J57        M     D    9800 126.3 119.2 114.3 109.4 101.5  92.7  86.2  79.0  71.0  62.0  J
J57        M     D   15000 126.1 118.6 113.7 108.7 100.7  91.8  85.1  77.6  69.4  60.1  J
J57        S     A    4200 117.0 112.1 108.6 104.9  98.9  92.0  86.7  80.8  74.1  66.4  J
J57        S     A    9800 130.9 125.6 122.0 118.2 112.1 105.1  99.9  93.9  87.1  79.3  J
J57        S     D    9800 130.9 125.6 122.0 118.2 112.1 105.1  99.9  93.9  87.1  79.3  J
J57        S     D   15000 132.0 126.3 122.6 118.8 112.6 105.4 100.0  93.7  86.6  78.5  J
J79        E     A    4800 121.8 116.7 112.9 108.7 101.5  93.1  87.1  80.6  73.6  65.3  J
J79        E     A    9400 137.1 130.6 126.4 121.5 113.0 103.7  97.0  89.6  81.2  72.4  J
J79        E     D    4800 121.8 116.7 112.9 108.7 101.5  93.1  87.1  80.6  73.6  65.3  J
J79        E     D    9400 137.1 130.6 126.4 121.5 113.0 103.7  97.0  89.6  81.2  72.4  J
J79        E     D   16000 142.1 135.6 131.4 126.5 118.0 108.7 102.0  94.6  86.2  77.4  J
J79        E     X   14500 142.2 135.0 129.8 125.0 116.9 108.7 102.8  96.5  90.2  83.1  J
J79        M     A    4800 113.6 107.0 102.4  97.6  89.6  80.5  73.7  66.3  58.3  49.8  J
J79        M     A    9400 129.5 121.3 115.6 110.1 101.6  92.3  85.3  77.3  68.0  57.5  J
J79        M     D    4800 113.6 107.0 102.4  97.6  89.6  80.5  73.7  66.3  58.3  49.8  J
J79        M     D    9400 129.5 121.3 115.6 110.1 101.6  92.3  85.3  77.3  68.0  57.5  J
J79        M     D   16000 134.5 126.3 120.6 115.1 106.6  97.3  90.3  82.3  73.0  62.5  J
J79        M     X   14500 135.2 126.1 119.9 114.2 106.0  97.3  90.9  83.9  76.1  67.4  J
J79        S     A    4800 117.9 113.1 109.7 106.0  99.9  92.9  87.5  81.5  74.7  67.0  J
J79        S     A    9400 131.0 127.2 122.8 118.4 111.7 104.3  98.4  91.6  83.5  74.2  J
J79        S     D    4800 117.9 113.1 109.7 106.0  99.9  92.9  87.5  81.5  74.7  67.0  J
J79        S     D    9400 131.0 127.2 122.8 118.4 111.7 104.3  98.4  91.6  83.5  74.2  J
J79        S     D   16000 136.0 132.2 127.8 123.4 116.7 109.3 103.4  96.6  88.5  79.2  J
J79        S     X   14500 138.2 131.0 126.0 121.4 115.0 108.1 102.9  97.1  90.5  83.1  J
JT15D1     E     A     300  89.8  84.7  80.7  76.3  69.8  62.2  55.9  48.2  38.4  19.5  J
JT15D1     E     A     600  91.0  85.9  81.9  77.5  71.0  63.4  57.1  49.4  39.6  20.7  J
JT15D1     E     D    1200 101.4  96.3  92.4  87.7  79.9  72.1  66.3  59.8  51.7  40.4  J
JT15D1     E     D    1550 102.4  97.4  93.6  89.5  83.0  75.4  69.4  62.3  54.2  43.2  J
JT15D1     M     A     300  83.2  76.3  71.5  66.5  58.6  50.1  43.9  37.1  29.5  21.0  J
JT15D1     M     A     600  85.7  78.8  74.0  69.0  61.1  52.6  46.4  39.6  32.0  23.5  J
JT15D1     M     D    1200  93.2  86.2  81.3  76.0  67.6  58.4  51.8  44.6  36.7  28.1  J
JT15D1     M     D    1550  95.3  88.6  83.9  79.0  71.1  62.3  55.7  48.4  40.1  31.0  J
JT15D1     S     A     300  85.6  81.0  77.7  74.2  68.5  62.3  57.6  52.3  46.2  39.2  J
JT15D1     S     A     600  86.8  82.2  78.9  75.4  69.7  63.5  58.8  53.5  47.4  40.4  J
JT15D1     S     D    1200  96.4  91.7  88.2  84.5  78.3  71.4  66.3  60.6  54.2  47.1  J
JT15D1     S     D    1550  98.0  93.6  90.4  87.0  81.4  74.8  69.7  63.9  57.1  49.5  J
JT15D5     E     A     670  95.4  90.4  86.6  82.0  74.0  65.7  59.6  52.4  43.8  31.5  J
JT15D5     E     A    1500 107.9 102.7  99.2  95.2  88.5  80.7  76.1  70.4  63.3  54.5  J
JT15D5     E     D    1500 107.9 102.7  99.2  95.2  88.5  80.7  76.1  70.4  63.3  54.5  J
JT15D5     E     D    2100 108.6 105.0 101.7  98.4  92.8  86.2  81.4  75.7  68.6  59.7  J
JT15D5     M     A     670  90.2  82.7  77.2  71.2  61.7  52.0  45.5  38.5  30.7  21.2  J
JT15D5     M     A    1500 101.3  94.4  89.6  84.4  75.8  67.2  61.3  54.4  46.4  37.5  J
JT15D5     M     D    1500 101.3  94.4  89.6  84.4  75.8  67.2  61.3  54.4  46.4  37.5  J
JT15D5     M     D    2100 103.7  97.2  92.6  87.8  80.1  72.0  66.0  59.2  51.1  42.2  J
JT15D5     S     A     670  90.2  85.6  82.2  78.4  72.3  65.3  60.3  54.7  48.4  41.4  J
JT15D5     S     A    1500 104.1  99.8  96.8  93.4  87.3  81.1  76.6  71.3  64.8  57.4  J
JT15D5     S     D    1500 104.1  99.8  96.8  93.4  87.3  81.1  76.6  71.3  64.8  57.4  J
JT15D5     S     D    2100 106.0 102.4  99.7  96.8  91.6  85.7  81.2  75.9  69.3  61.8  J
JT3D       E     A    4000 119.3 114.3 110.4 105.7  96.8  83.9  73.7  64.7  56.5  48.4  J
JT3D       E     A    6000 121.8 116.8 112.9 108.2  99.3  87.0  76.6  69.8  61.3  53.6  J
JT3D       E     D    8000 124.4 119.3 115.4 110.7 101.8  90.9  82.8  75.2  67.0  59.1  J
JT3D       E     D   10000 126.6 121.5 117.5 112.8 103.9  94.3  88.2  80.1  72.3  64.2  J
JT3D       E     D   12000 127.4 122.3 118.3 113.5 104.5  96.4  91.1  84.4  77.1  69.0  J
JT3D       E     D   15000 128.2 123.4 119.3 114.5 105.6  98.4  92.8  86.6  79.7  71.6  J
JT3D       M     A    4000 111.8 104.5  98.9  93.0  81.8  67.8  59.2  50.9  41.8  32.9  J
JT3D       M     A    6000 114.0 106.8 101.5  95.5  84.6  71.3  63.3  55.3  46.4  37.2  J
JT3D       M     D    8000 115.9 109.0 103.7  98.0  87.6  75.4  67.7  59.8  51.1  42.1  J
JT3D       M     D   10000 117.5 110.8 105.6 100.0  90.4  79.5  71.8  63.8  55.2  46.5  J
JT3D       M     D   12000 118.2 111.5 106.4 101.0  92.1  82.0  74.5  66.8  58.6  49.7  J
JT3D       M     D   15000 119.7 113.0 107.9 102.5  94.0  85.0  78.1  70.3  62.0  53.5  J
JT3D       S     A    4000 112.5 107.5 103.6  99.0  90.0  78.3  71.2  64.5  57.0  49.5  J
JT3D       S     A    6000 114.8 109.8 105.9 101.5  92.8  81.8  75.2  68.9  61.7  54.1  J
JT3D       S     D    8000 117.1 112.0 108.2 104.0  95.9  85.9  79.6  73.4  66.1  58.6  J
JT3D       S     D   10000 119.0 113.9 110.1 106.0  98.5  90.0  83.7  77.5  70.1  62.8  J
JT3D       S     D   12000 120.7 115.6 111.9 107.7 100.8  92.6  87.1  81.0  73.9  66.5  J
JT3D       S     D   15000 122.5 117.4 113.6 109.5 103.1  96.4  90.8  85.1  77.9  70.4  J
JT3DQ      E     A    3000 112.1 106.7 102.5  97.6  88.7  78.9  71.8  65.1  57.1  46.8  J
JT3DQ      E     A    5000 113.3 108.1 103.8  98.7  89.5  80.1  73.5  66.9  58.9  48.3  J
JT3DQ      E     D   11000 114.4 110.1 106.9 103.4  97.7  90.6  85.3  79.3  72.7  65.4  J
JT3DQ      E     D   15500 120.8 116.8 114.0 110.8 105.8 100.2  96.1  91.4  85.2  78.4  J
JT3DQ      M     A    3000 102.8  95.2  89.6  83.1  74.3  65.0  58.4  51.0  42.6  34.0  J
JT3DQ      M     A    5000 105.2  96.2  89.9  84.4  75.7  66.2  59.5  52.1  43.9  35.5  J
JT3DQ      M     D   11000 107.5 100.8  96.3  91.4  83.5  75.0  68.7  61.7  53.6  45.3  J
JT3DQ      M     D   15500 114.2 107.7 103.2  98.7  91.4  83.7  78.2  72.0  64.9  57.3  J
JT3DQ      S     A    3000 104.4  99.4  95.6  91.4  84.8  77.8  72.6  66.7  59.9  52.7  J
JT3DQ      S     A    5000 105.1 100.0  96.2  91.9  85.4  78.4  73.2  67.3  60.6  53.7  J
JT3DQ      S     D   11000 109.1 105.4 102.7  99.8  95.0  88.9  84.2  78.6  72.1  65.2  J
JT3DQ      S     D   15500 116.9 113.3 110.8 108.1 103.5  98.1  94.1  89.4  83.9  77.7  J
JT4A       E     A    4000 113.7 108.2 104.3 100.0  91.3  79.4  70.5  62.3  53.7  44.7  J
JT4A       E     A    6000 115.7 110.2 106.3 102.0  93.6  81.7  72.8  64.8  56.2  47.2  J
JT4A       E     D   10000 121.2 115.8 111.8 107.5  99.3  89.5  82.9  76.4  68.2  59.3  J
JT4A       E     D   12000 124.3 118.9 114.8 110.5 102.5  94.0  88.0  81.5  73.4  64.8  J
JT4A       E     D   15000 130.3 125.1 120.9 116.5 108.8 100.9  95.0  88.7  81.1  72.2  J
JT4A       M     A    4000 109.2 101.7  96.3  90.5  80.6  69.0  61.7  54.5  45.7  36.9  J
JT4A       M     A    6000 111.1 103.6  98.2  92.5  82.7  71.2  63.7  56.3  48.1  39.5  J
JT4A       M     D   10000 116.5 109.3 104.1  98.5  89.3  79.0  71.6  63.7  54.5  45.4  J
JT4A       M     D   12000 119.6 112.4 107.4 102.0  93.1  82.9  75.3  67.4  58.4  48.8  J
JT4A       M     D   15000 125.3 118.3 113.2 108.0  99.1  89.2  81.5  73.5  64.3  54.6  J
JT4A       S     A    4000 110.8 105.4 101.2  97.0  89.6  80.6  74.3  68.6  60.9  52.7  J
JT4A       S     A    6000 112.7 107.3 103.3  99.0  91.8  82.9  76.8  71.1  63.6  55.7  J
JT4A       S     D   10000 117.4 112.4 108.7 104.5  97.4  89.2  83.3  76.9  69.4  61.5  J
JT4A       S     D   12000 120.0 115.2 111.6 107.5 100.6  92.6  86.6  80.3  72.6  64.7  J
JT4A       S     D   15000 125.5 120.8 117.6 113.5 106.9  99.3  93.3  86.6  78.7  70.6  J
JT9D7Q     E     A    8560 106.3 102.9  99.8  96.2  89.8  83.9  78.9  70.6  61.6  51.0  J
JT9D7Q     E     A   14000 110.2 106.7 103.5  99.7  92.9  86.0  81.2  73.1  64.8  55.4  J
JT9D7Q     E     D   24370 111.1 108.0 105.0 101.6  95.0  87.9  82.1  75.5  67.9  59.8  J
JT9D7Q     E     D   34850 115.8 112.8 109.9 106.5 100.0  92.4  86.4  80.2  72.9  65.4  J
JT9D7Q     E     D   40240 119.1 116.1 113.1 109.6 102.8  95.3  90.1  83.9  77.1  70.2  J
JT9D7Q     E     D   44940 121.7 118.6 115.6 112.0 105.5  99.1  93.7  88.5  82.4  76.2  J
JT9D7Q     S     A    8560 103.6  99.5  96.6  93.5  88.1  81.7  77.0  71.6  65.5  58.9  J
JT9D7Q     S     A   14000 105.1 100.9  97.8  94.3  88.7  82.3  77.6  72.4  66.4  59.9  J
JT9D7Q     S     D   24370 108.1 103.9 100.9  97.5  92.1  86.0  81.5  76.5  70.7  64.4  J
JT9D7Q     S     D   34850 111.8 107.9 105.0 101.9  96.7  90.5  86.1  80.9  75.1  68.8  J
JT9D7Q     S     D   40240 114.3 110.4 107.6 104.5  99.4  93.2  88.7  83.5  77.7  71.4  J
JT9D7Q     S     D   44940 117.1 113.2 110.4 107.2 102.1  96.0  91.4  86.3  80.4  74.1  J
JT9DBD     E     A    8000 114.0 108.9 105.1 101.0  93.6  84.2  76.3  69.2  61.2  51.2  J
JT9DBD     E     A   14000 120.0 114.9 111.1 107.0  99.6  90.2  82.3  75.2  67.2  57.2  J
JT9DBD     E     D   20000 123.8 118.8 114.9 110.5 102.2  92.6  86.4  80.0  72.7  64.4  J
JT9DBD     E     D   28000 125.4 120.4 116.5 112.0 103.4  93.8  88.1  81.9  74.8  67.1  J
JT9DBD     E     D   36000 126.9 121.9 118.0 113.5 104.9  95.3  89.6  83.4  76.3  68.6  J
JT9DBD     M     A    8000 106.5  99.5  94.5  89.0  79.8  69.1  61.2  53.2  44.9  36.3  J
JT9DBD     M     A   14000 111.0 104.0  99.0  93.5  84.3  73.6  65.7  57.7  49.4  40.8  J
JT9DBD     M     D   20000 114.3 107.2 102.1  96.5  87.1  76.9  69.8  62.3  54.2  45.4  J
JT9DBD     M     D   28000 116.4 109.3 104.2  98.5  89.0  79.1  72.3  65.0  57.0  48.0  J
JT9DBD     M     D   36000 117.9 110.8 105.7 100.0  90.5  80.6  73.8  66.5  58.5  49.7  J
JT9DBD     S     A    8000 108.2 103.5  99.9  96.0  89.1  80.6  74.2  67.6  60.9  53.7  J
JT9DBD     S     A   14000 113.2 108.5 104.9 101.0  94.1  85.6  79.2  72.6  65.9  58.7  J
JT9DBD     S     D   20000 116.6 111.8 108.1 104.0  96.9  89.0  83.4  77.3  70.7  63.4  J
JT9DBD     S     D   28000 118.7 113.9 110.2 106.0  98.8  91.2  85.9  80.0  73.5  66.2  J
