5170097,5170097,135322667,135322667,7782,13232,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:01,
5170097,5170097,135322667,135322667,7758,13162,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:06,
5170097,5170097,135322667,135322667,7734,13092,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:10,
5170097,5170097,135322667,135322667,7710,13022,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:15,
5170097,5170097,135322667,135322667,7688,12954,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:20,
5170097,5170097,135322667,135322667,7664,12884,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:25,
5170097,5170097,135322667,135322667,7640,12814,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:30,
5170097,5170097,135322667,135322667,7616,12746,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:34,
5170097,5170097,135322667,135322667,7592,12676,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:39,
5170097,5170097,135322667,135322667,7568,12608,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:44,
5170097,5170097,135322667,135322667,7544,12538,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:49,
5170097,5170097,135322667,135322667,7520,12470,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:54,
5170097,5170097,135322667,135322667,7498,12400,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:26:58,
5170097,5170097,135322667,135322667,7474,12332,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:03,
5170097,5170097,135322667,135322667,7450,12262,400,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:08,
5170097,5170097,135322667,135322667,7426,12194,399,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:13,
5170097,5170097,135322667,135322667,7402,12124,397,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:17,
5170097,5170097,135322667,135322667,7380,12056,395,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:22,
5170097,5170097,135322667,135322667,7358,11992,393,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:27,
5170097,5170097,135322667,135322667,7334,11922,391,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:32,
5170097,5170097,135322667,135322667,7310,11850,389,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:37,
5170097,5170097,135322667,135322667,7286,11782,387,KLM7451,B737,EHAM,ENGM,INBOUND,ARTACC,22-10-2010 0:51:33,22-10-2010 0:27:42,
